序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
5334,猎聘,能源/化工/环保,矿山,土建工程师,企业职位,某知名公司,5000-10000人,,北京,北京,本科,5-10年,15-29k,,,,https://www.liepin.com/a/76379249.shtml,20260603173625,,,,
5335,猎聘,能源/化工/环保,矿山,（商用车）集采规划总监,企业职位,万联易达集团,1000-2000人,,北京,北京-朝阳区,本科,5年以上,30-50k,,,,https://www.liepin.com/job/1982887293.shtml,20260526175715,,,,
5336,猎聘,能源/化工/环保,矿山,现场机械设备调试岗（央企，Base俄罗斯）,企业职位,某大型矿产开采公司,10000人以上,,北京,北京,本科,7年以上,30-50k,,,,https://www.liepin.com/a/75660317.shtml,20260608190244,,,,
5337,猎聘,能源/化工/环保,矿山,专业工程师（结构、暖通等方向）,企业职位,某知名公司,5000-10000人,,北京,北京,本科,5年以上,25-45k,,,,https://www.liepin.com/a/76091329.shtml,20260527091742,,,,
5338,猎聘,能源/化工/环保,矿山,央企-财务总监（外派驻外）,企业职位,某知名公司,5000-10000人,,北京,北京,硕士,10年以上,40-60k,,,,https://www.liepin.com/a/75589713.shtml,20260527173711,,,,
5339,猎聘,能源/化工/环保,矿山,施工管理岗,企业职位,某知名公司,5000-10000人,,北京,北京,大专,5-10年,25-26k,,,,https://www.liepin.com/a/76175907.shtml,20260528165512,,,,
5340,猎聘,能源/化工/环保,矿山,Overseas Project Manager 海外项目经理,企业职位,某上海大型专业技术服务公司,500-999人,,北京,北京,学历不限,5-10年,30-40k·15薪,,,,https://www.liepin.com/a/76056173.shtml,20260526113519,,,,
5341,猎聘,能源/化工/环保,矿山,控制算法工程师（重卡、矿车）,企业职位,某北京知名公司,10000人以上,,北京,北京,本科,经验不限,30-50k,,,,https://www.liepin.com/a/75923815.shtml,20260521170119,,,,
5342,猎聘,能源/化工/环保,矿山,大客户销售经理（工程机械）,企业职位,山推,100-499人,,北京,北京-朝阳区,统招本科,5年以上,薪资面议,,,,https://www.liepin.com/job/1982211909.shtml,20260609143050,,,,
5343,猎聘,能源/化工/环保,矿山,造价工程师/央企直招,企业职位,某知名公司,10000人以上,,北京,北京-石景山区,硕士,5-10年,20-25k·15薪,,,,https://www.liepin.com/a/75595367.shtml,20260609105215,,,,
5344,猎聘,能源/化工/环保,矿山,Tanco项目地质技术负责人,企业职位,某北京矿产开采上市公司,1000-2000人,,北京,北京,统招本科,5-10年,25-45k·18薪,,,,https://www.liepin.com/a/76191829.shtml,20260529100556,,,,
5345,猎聘,能源/化工/环保,矿山,安环部长（常驻津巴布韦）,企业职位,某国内环保上市公司,10000人以上,,北京,北京,学历不限,10年以上,60-80k,,,,https://www.liepin.com/a/75627461.shtml,20260608090827,,,,
5346,猎聘,能源/化工/环保,矿山,工程设备管理（base地俄罗斯）,企业职位,某知名公司,1-49人,,北京,北京,大专,1年以上,25-40k,,,,https://www.liepin.com/a/76443317.shtml,20260605102346,,,,
5347,猎聘,能源/化工/环保,矿山,会计总监,企业职位,北京高维视界科技有限责任公司,1-49人,,北京,北京-东城区,统招本科,5-10年,30-60k,,,,https://www.liepin.com/job/1983078539.shtml,20260602163100,,,,
5348,猎聘,能源/化工/环保,矿山,出海业务负责人,企业职位,金茂智慧交通科技有限公司北京分公司,100-499人,,北京,北京-朝阳区,本科,8年以上,40-60k,,,,https://www.liepin.com/job/1982384281.shtml,20260509143413,,,,
5349,猎聘,能源/化工/环保,矿山,央企海外CFO,企业职位,某电力/热力/燃气/水务公司,,,北京,北京,本科,10年以上,100-150k,,,,https://www.liepin.com/a/75479685.shtml,20260509203804,,,,
5350,猎聘,能源/化工/环保,矿山,高级地质工程师,企业职位,某北京大型基金/证券/期货公司,10000人以上,,北京,北京,本科,10年以上,15-21k,,,,https://www.liepin.com/a/75805019.shtml,20260519101616,,,,
5351,猎聘,能源/化工/环保,矿山,Tanco项目地质技术负责人,企业职位,某知名公司,1-49人,,北京,北京,学历不限,经验不限,70-85k,,,,https://www.liepin.com/a/74488019.shtml,20260609092344,,,,
5352,猎聘,能源/化工/环保,矿山,钢结构工程师（施工）,企业职位,某知名公司,5000-10000人,,北京,北京,本科,5-10年,15-30k,,,,https://www.liepin.com/a/76379405.shtml,20260603173855,,,,
5353,猎聘,能源/化工/环保,矿山,选矿负责人,企业职位,某知名公司,5000-10000人,,北京,北京,学历不限,经验不限,24-45k,,,,https://www.liepin.com/a/75656013.shtml,20260514101115,,,,
5354,猎聘,能源/化工/环保,矿山,管道工程师（施工）（驻外）,企业职位,某知名公司,5000-10000人,,北京,北京,本科,5-10年,30-50k,,,,https://www.liepin.com/a/75840381.shtml,20260527173711,,,,
5355,猎聘,能源/化工/环保,矿山,矿业法务,企业职位,某国内矿产开采上市公司,5000-10000人,,北京,北京-昌平区,统招本科,经验不限,20-35k,,,,https://www.liepin.com/a/73180889.shtml,20260609141013,,,,
5356,猎聘,能源/化工/环保,矿山,资深选矿电气工程师（铜金矿）,企业职位,某国内矿产开采上市公司,10000人以上,,北京,北京,统招本科,10年以上,50-80k,,,,https://www.liepin.com/a/74962995.shtml,20260609125216,,,,
5357,猎聘,能源/化工/环保,矿山,财务负责人,企业职位,某国内专业技术服务公司,100-499人,,北京,北京,本科,10年以上,25-30k,,,,https://www.liepin.com/a/75873671.shtml,20260526115659,,,,
5358,猎聘,能源/化工/环保,矿山,其他工程项目管理类岗位,企业职位,中国恩菲工程技术有限公司,2000-5000人,,北京,北京-海淀区,统招本科,3年以上,10-20k,,,,https://www.liepin.com/job/1970466969.shtml,20260608111057,,,,
5359,猎聘,能源/化工/环保,矿山,安环总监,企业职位,盛达金属资源股份有限公司,2000-5000人,,北京,北京-丰台区,大专,5年以上,25-30k,,,,https://www.liepin.com/job/1977324789.shtml,20260415100533,,,,
5360,猎聘,能源/化工/环保,矿山,地质技术负责人（驻加拿大）,企业职位,中矿资源集团股份有限公司,2000-5000人,,北京,北京-丰台区,统招本科,10年以上,30-45k,,,,https://www.liepin.com/job/1978340541.shtml,20260317144153,,,,
5361,猎聘,能源/化工/环保,矿山,地勘项目经理（金属矿）,企业职位,某国内矿产开采上市公司,10000人以上,,北京,北京,统招本科,5-10年,35-45k,,,,https://www.liepin.com/a/74813973.shtml,20260609090638,,,,
5362,猎聘,能源/化工/环保,矿山,建筑结构设计工程师,企业职位,某知名公司,5000-10000人,,北京,北京,统招本科,经验不限,15-30k,,,,https://www.liepin.com/a/75855245.shtml,20260520104356,,,,
5363,猎聘,能源/化工/环保,矿山,外派财务总监,企业职位,某国内大型石化公司,5000-10000人,,北京,北京,学历不限,5-10年,30-50k,,,,https://www.liepin.com/a/75863615.shtml,20260520132636,,,,
5364,猎聘,能源/化工/环保,矿山,安全管理岗位,企业职位,某知名公司,5000-10000人,,北京,北京,本科,3-5年,30-60k,,,,https://www.liepin.com/a/75826535.shtml,20260519153546,,,,
5365,猎聘,能源/化工/环保,矿山,选矿专业负责人,企业职位,某知名公司,100-499人,,北京,北京,本科,5-10年,20-35k,,,,https://www.liepin.com/a/75691303.shtml,20260514185931,,,,
5366,猎聘,能源/化工/环保,矿山,安全工程师（驻刚果（金））,企业职位,某知名公司,100-499人,,北京,北京,学历不限,1-3年,26-40k,,,,https://www.liepin.com/a/73795461.shtml,20260608101847,,,,
5367,猎聘,能源/化工/环保,矿山,法务专家（矿业领域）,企业职位,某国内矿产开采上市公司,5000-10000人,,北京,北京-丰台区,硕士,5年以上,45-50k,,,,https://www.liepin.com/a/75617667.shtml,20260513122910,,,,
5368,猎聘,能源/化工/环保,矿山,选矿工程师  36-42w  北京  招聘2人,企业职位,某北京专业技术服务公司,100-499人,,北京,北京,统招本科,10年以上,30-35k,,,,https://www.liepin.com/a/76255619.shtml,20260601133214,,,,
5369,猎聘,能源/化工/环保,矿山,仓储物流总监,企业职位,某国内大型矿产开采公司,10000人以上,,北京,北京,本科,5-10年,35-40k,,,,https://www.liepin.com/a/75695573.shtml,20260515085240,,,,
5370,猎聘,能源/化工/环保,矿山,财务总监（央企-正式员工）,企业职位,某知名公司,5000-10000人,,北京,北京,本科,5-10年,50-80k,,,,https://www.liepin.com/a/75475413.shtml,20260509174050,,,,
5371,猎聘,能源/化工/环保,矿山,【勘查】地质工程师,企业职位,某国内机械/设备公司,50-99人,,北京,北京,统招本科,5-10年,27-35k,,,,https://www.liepin.com/a/74968931.shtml,20260609114909,,,,
5372,猎聘,能源/化工/环保,矿山,地质工程师/探矿工程师,企业职位,北京乐都私募基金管理有限公司,1-49人,,北京,北京,统招本科,5年以上,15-45k·14薪,,,,https://www.liepin.com/job/1934119381.shtml,20260609092444,,,,
5373,猎聘,能源/化工/环保,矿山,专业工程师（建筑结构设计）,企业职位,某知名公司,5000-10000人,,北京,北京,本科,3-5年,30-60k,,,,https://www.liepin.com/a/75866889.shtml,20260520141305,,,,
5374,猎聘,能源/化工/环保,矿山,安全总监,企业职位,河南发恩德矿业有限公司,1000-2000人,,北京,北京,大专,10年以上,30-50k,,,,https://www.liepin.com/job/1952701021.shtml,20260524144622,,,,
5375,猎聘,能源/化工/环保,矿山,无线通信工程师,企业职位,北京源联科技有限公司,1-49人,,北京,北京-朝阳区,本科,3-5年,10-20k,,,,https://www.liepin.com/job/1983075979.shtml,20260602155520,,,,
5376,猎聘,能源/化工/环保,矿山,嵌入式软件开发工程师,企业职位,某北京知名公司,10000人以上,,北京,北京-昌平区,硕士,3-5年,40-60k·16薪,,,,https://www.liepin.com/a/75879885.shtml,20260602183119,,,,
5377,猎聘,能源/化工/环保,矿山,常务副总经理,企业职位,某苏州服装/纺织/皮革上市公司,2000-5000人,,北京,北京,统招本科,5-10年,80-100k,,,,https://www.liepin.com/a/75275565.shtml,20260608091759,,,,
5378,猎聘,能源/化工/环保,矿山,项目经理（机电）,企业职位,某知名公司,10000人以上,,北京,北京,本科,经验不限,40-45k,,,,https://www.liepin.com/a/75755029.shtml,20260518102552,,,,
5379,猎聘,能源/化工/环保,矿山,技术服务经理（地质勘查方向）,企业职位,赤峰吉隆黄金矿业集团股份有限公司,5000-10000人,,北京,北京-丰台区,本科,5年以上,薪资面议,,,,https://www.liepin.com/job/1982787177.shtml,20260522182530,,,,
5380,猎聘,能源/化工/环保,矿山,选矿工程师,企业职位,某北京专业技术服务公司,100-499人,,北京,北京-通州区,统招本科,5-10年,30-35k,,,,https://www.liepin.com/a/76261405.shtml,20260608085735,,,,
5381,猎聘,能源/化工/环保,矿山,完工工程师（施工）,企业职位,某知名公司,5000-10000人,,北京,北京,本科,5-10年,15-30k,,,,https://www.liepin.com/a/76379587.shtml,20260603174132,,,,
5382,猎聘,能源/化工/环保,矿山,俄语翻译,企业职位,某电子/半导体/集成电路公司,500-999人,,北京,北京-海淀区,大专,3-5年,15-30k,,,,https://www.liepin.com/a/74508565.shtml,20260608155639,,,,
5383,猎聘,能源/化工/环保,矿山,区域销售经理,企业职位,某知名公司,5000-10000人,,北京,北京,本科,经验不限,20-25k·18薪,,,,https://www.liepin.com/a/75193277.shtml,20260608192426,,,,
5384,猎聘,能源/化工/环保,矿山,机械设备调试工程师,企业职位,某知名公司,5000-10000人,,北京,北京,本科,3-5年,30-45k,,,,https://www.liepin.com/a/75772765.shtml,20260518144128,,,,
5385,猎聘,能源/化工/环保,矿山,财务经理,企业职位,盛达金属资源股份有限公司,2000-5000人,,北京,北京-丰台区,本科,8年以上,20-30k,,,,https://www.liepin.com/job/1978645197.shtml,20260508173953,,,,
5386,猎聘,能源/化工/环保,矿山,法务专家（矿业领域）,猎头职位,某北京知名上市公司,1000-2000人,,北京,北京,硕士,5-10年,30-50k,,,,https://www.liepin.com/a/75622265.shtml,20260513141436,,,,
5387,猎聘,能源/化工/环保,矿山,SLAM算法,猎头职位,某北京知名公司,10000人以上,,北京,北京-昌平区,硕士,3-5年,40-60k·16薪,,,,https://www.liepin.com/a/75880131.shtml,20260602183119,,,,
5388,猎聘,能源/化工/环保,矿山,安全管理经理（常驻海外）,猎头职位,某知名公司,5000-10000人,,北京,北京,本科,4年以上,20-40k,,,,https://www.liepin.com/a/76215051.shtml,20260529164701,,,,
5389,猎聘,能源/化工/环保,矿山,金矿工程建设副总（非洲加纳）,猎头职位,某北京矿产开采上市公司,5000-10000人,,北京,北京,统招本科,10年以上,120-150k,,,,https://www.liepin.com/a/75483873.shtml,20260607120234,,,,
5390,猎聘,能源/化工/环保,矿山,信息化工程师,猎头职位,某知名公司,1-49人,,北京,北京,硕士,3-5年,20-25k,,,,https://www.liepin.com/a/76168891.shtml,20260608140607,,,,
5391,猎聘,能源/化工/环保,矿山,现场调试岗（机械）俄罗斯,猎头职位,某北京批发/零售上市公司,5000-10000人,,北京,北京,学历不限,经验不限,40-60k,,,,https://www.liepin.com/a/75952267.shtml,20260522140942,,,,
5392,猎聘,能源/化工/环保,矿山,采购经理,猎头职位,某北京批发/零售公司,1-49人,,北京,北京-朝阳区,统招本科,5-10年,20-40k,,,,https://www.liepin.com/a/76462799.shtml,20260609151429,,,,
5393,猎聘,能源/化工/环保,矿山,COO,猎头职位,某北京大型矿产开采公司,5000-10000人,,北京,北京,统招本科,10年以上,100-130k·15薪,,,,https://www.liepin.com/a/76443279.shtml,20260605102326,,,,
5394,猎聘,能源/化工/环保,矿山,财务总监（接受全球轮调）,猎头职位,某国内大型矿产开采公司,10000人以上,,北京,北京,统招本科,10年以上,25-40k,,,,https://www.liepin.com/a/75498385.shtml,20260608190244,,,,
5395,猎聘,能源/化工/环保,矿山,安全管理经理（海外岗位）,猎头职位,某知名公司,5000-10000人,,北京,北京,统招本科,5年以上,35-45k,,,,https://www.liepin.com/a/76460509.shtml,20260605150431,,,,
5396,猎聘,能源/化工/环保,矿山,法务经理/主管,猎头职位,某国内矿产开采上市公司,5000-10000人,,北京,北京-昌平区,统招本科,5-10年,40-70k,,,,https://www.liepin.com/a/74561521.shtml,20260605101951,,,,
5397,猎聘,能源/化工/环保,矿山,海外微电网解决方案经理/售前经理-某千亿市值上市公司,猎头职位,某北京石化上市公司,10000人以上,,北京,北京,统招本科,5-10年,25-50k,,,,https://www.liepin.com/a/75637277.shtml,20260514104626,,,,
5398,猎聘,能源/化工/环保,矿山,管道工程师（施工）,猎头职位,某知名公司,5000-10000人,,北京,北京,本科,5-10年,15-30k,,,,https://www.liepin.com/a/76379495.shtml,20260603174012,,,,
5399,猎聘,能源/化工/环保,矿山,销售总监,猎头职位,某北京化工公司,,,北京,北京,大专,3-5年,35-60k,,,,https://www.liepin.com/a/76041687.shtml,20260526091510,,,,
5400,猎聘,能源/化工/环保,矿山,火电专家岗,猎头职位,某北京工程施工上市公司,100-499人,,北京,北京,统招本科,5-10年,20-30k,,,,https://www.liepin.com/a/73792327.shtml,20260324102201,,,,
5401,猎聘,能源/化工/环保,矿山,调试岗（机械）（驻外）,猎头职位,某知名公司,5000-10000人,,北京,北京,本科,5-10年,30-50k,,,,https://www.liepin.com/a/75840421.shtml,20260527173711,,,,
5402,猎聘,能源/化工/环保,矿山,China BD Manager ,猎头职位,某欧美化工外企,100-499人,,北京,北京,学历不限,6年以上,30-50k·16薪,,,,https://www.liepin.com/a/75533951.shtml,20260527110707,,,,
5403,猎聘,能源/化工/环保,矿山,slam算法工程师（激光slam 矿区）,猎头职位,某国内人工智能公司,50-99人,,北京,北京,学历不限,经验不限,30-45k,,,,https://www.liepin.com/a/76090205.shtml,20260527090019,,,,
